audio_id,domain
5163-18515-0031_-14,"['SNR: -14']"
6925-80680-0083_-15,"['SNR: -15']"
4195-17507-0023_2,"['SNR: 2']"
4160-11549-0012_7,"['SNR: 7']"
4014-186175-0011_-1,"['SNR: -1']"
1970-28415-0010_5,"['SNR: 5']"
8312-279790-0003_-7,"['SNR: -7']"
3699-175950-0024_1,"['SNR: 1']"
6529-62554-0025_-14,"['SNR: -14']"
1235-135887-0030_9,"['SNR: 9']"
5703-47212-0035_4,"['SNR: 4']"
1970-10594-0024_-3,"['SNR: -3']"
3112-9555-0017_6,"['SNR: 6']"
328-129766-0045_8,"['SNR: 8']"
6064-300880-0023_-8,"['SNR: -8']"
2391-145015-0061_3,"['SNR: 3']"
3214-167602-0033_-3,"['SNR: -3']"
1455-134435-0061_-13,"['SNR: -13']"
1363-135842-0015_-9,"['SNR: -9']"
1867-154071-0007_2,"['SNR: 2']"
6367-74004-0030_9,"['SNR: 9']"
3699-19402-0029_-15,"['SNR: -15']"
2691-156750-0005_-2,"['SNR: -2']"
5390-24512-0008_3,"['SNR: 3']"
2196-174172-0041_-1,"['SNR: -1']"
1034-121119-0068_4,"['SNR: 4']"
298-126791-0046_-4,"['SNR: -4']"
6454-93938-0030_9,"['SNR: 9']"
4195-186237-0012_-13,"['SNR: -13']"
4297-13006-0040_-1,"['SNR: -1']"
1447-130552-0011_4,"['SNR: 4']"
4788-294466-0022_7,"['SNR: 7']"
403-128339-0031_-2,"['SNR: -2']"
4830-25898-0046_4,"['SNR: 4']"
289-121665-0027_1,"['SNR: 1']"
1594-135914-0030_-10,"['SNR: -10']"
8063-274116-0005_9,"['SNR: 9']"
6848-252322-0021_7,"['SNR: 7']"
8108-274318-0022_-1,"['SNR: -1']"
5022-29411-0006_7,"['SNR: 7']"
4137-11702-0016_-14,"['SNR: -14']"
8088-284756-0071_-7,"['SNR: -7']"
4853-29413-0004_-2,"['SNR: -2']"
6531-61334-0062_-12,"['SNR: -12']"
8014-112586-0003_9,"['SNR: 9']"
6000-86686-0017_-11,"['SNR: -11']"
125-121342-0040_-13,"['SNR: -13']"
2518-154825-0030_1,"['SNR: 1']"
83-9960-0010_7,"['SNR: 7']"
322-124147-0075_-6,"['SNR: -6']"
307-127540-0005_-2,"['SNR: -2']"
200-124140-0000_-3,"['SNR: -3']"
3526-176653-0006_-15,"['SNR: -15']"
2817-142380-0018_9,"['SNR: 9']"
5750-35690-0024_-6,"['SNR: -6']"
5778-12761-0024_-7,"['SNR: -7']"
298-126790-0041_-4,"['SNR: -4']"
2518-154825-0014_-6,"['SNR: -6']"
103-1241-0011_6,"['SNR: 6']"
163-122947-0086_-7,"['SNR: -7']"
311-124404-0069_3,"['SNR: 3']"
40-222-0004_8,"['SNR: 8']"
7635-105409-0003_7,"['SNR: 7']"
3486-166424-0002_4,"['SNR: 4']"
5703-47198-0045_-14,"['SNR: -14']"
6415-111615-0026_5,"['SNR: 5']"
7367-86737-0112_5,"['SNR: 5']"
211-122442-0018_-9,"['SNR: -9']"
6848-76049-0021_7,"['SNR: 7']"
1088-129236-0009_9,"['SNR: 9']"
5808-48608-0013_1,"['SNR: 1']"
78-368-0037_-7,"['SNR: -7']"
4088-158079-0002_6,"['SNR: 6']"
2182-150130-0029_6,"['SNR: 6']"
3699-175950-0005_-6,"['SNR: -6']"
1502-122619-0005_-4,"['SNR: -4']"
696-92939-0033_9,"['SNR: 9']"
2817-142380-0001_2,"['SNR: 2']"
5778-54535-0013_4,"['SNR: 4']"
1363-139304-0037_-3,"['SNR: -3']"
5808-48608-0056_-11,"['SNR: -11']"
1081-125237-0050_1,"['SNR: 1']"
4680-16026-0011_-10,"['SNR: -10']"
2007-132570-0054_-15,"['SNR: -15']"
8419-286676-0019_-14,"['SNR: -14']"
5750-100289-0050_-8,"['SNR: -8']"
8609-262281-0013_5,"['SNR: 5']"
2159-179154-0020_6,"['SNR: 6']"
8609-283227-0029_0,"['SNR: 0']"
6019-3185-0025_-2,"['SNR: -2']"
2952-407-0015_-15,"['SNR: -15']"
8425-291444-0016_-15,"['SNR: -15']"
7067-76047-0036_-10,"['SNR: -10']"
118-121721-0006_-2,"['SNR: -2']"
5339-14133-0005_-6,"['SNR: -6']"
7113-86041-0068_-14,"['SNR: -14']"
322-124146-0036_7,"['SNR: 7']"
6836-76549-0018_0,"['SNR: 0']"
3259-158083-0037_7,"['SNR: 7']"
27-123349-0042_8,"['SNR: 8']"
4340-15220-0055_-5,"['SNR: -5']"
5789-57158-0022_-11,"['SNR: -11']"
1263-139804-0025_-4,"['SNR: -4']"
8747-293952-0051_-8,"['SNR: -8']"
200-124140-0030_-9,"['SNR: -9']"
125-121342-0009_-2,"['SNR: -2']"
8629-261139-0004_-2,"['SNR: -2']"
909-131041-0016_-15,"['SNR: -15']"
441-128982-0002_-6,"['SNR: -6']"
1578-6379-0024_-8,"['SNR: -8']"
229-130880-0083_1,"['SNR: 1']"
19-227-0059_-9,"['SNR: -9']"
2911-7601-0007_-14,"['SNR: -14']"
7278-91083-0040_6,"['SNR: 6']"
730-359-0018_5,"['SNR: 5']"
8098-278252-0004_6,"['SNR: 6']"
8975-270782-0033_-13,"['SNR: -13']"
4195-186238-0001_-5,"['SNR: -5']"
5192-19397-0071_7,"['SNR: 7']"
1578-6379-0046_3,"['SNR: 3']"
8226-274369-0060_-9,"['SNR: -9']"
6385-34669-0024_6,"['SNR: 6']"
5778-54535-0039_-12,"['SNR: -12']"
6415-116629-0003_-4,"['SNR: -4']"
1898-145702-0013_-14,"['SNR: -14']"
8838-298545-0029_7,"['SNR: 7']"
2416-152137-0028_-12,"['SNR: -12']"
7067-76048-0035_4,"['SNR: 4']"
6081-41998-0027_9,"['SNR: 9']"
3168-173564-0044_2,"['SNR: 2']"
1183-133256-0004_-11,"['SNR: -11']"
403-128339-0050_-14,"['SNR: -14']"
5339-14134-0012_-4,"['SNR: -4']"
4137-11702-0053_9,"['SNR: 9']"
4088-158077-0041_-6,"['SNR: -6']"
2989-138028-0018_-13,"['SNR: -13']"
1594-135914-0036_-11,"['SNR: -11']"
1088-134315-0036_-11,"['SNR: -11']"
2182-181173-0023_-3,"['SNR: -3']"
8063-274115-0007_0,"['SNR: 0']"
2289-152258-0022_-12,"['SNR: -12']"
1624-168623-0025_-4,"['SNR: -4']"
302-123504-0026_-14,"['SNR: -14']"
1098-133695-0090_-11,"['SNR: -11']"
1363-139304-0015_-11,"['SNR: -11']"
7078-271888-0048_-11,"['SNR: -11']"
7113-86041-0008_6,"['SNR: 6']"
5652-19215-0018_9,"['SNR: 9']"
5339-14133-0040_-7,"['SNR: -7']"
6078-54007-0047_-7,"['SNR: -7']"
5163-18515-0037_0,"['SNR: 0']"
1235-135883-0008_-9,"['SNR: -9']"
5163-18515-0019_3,"['SNR: 3']"
1723-141149-0099_3,"['SNR: 3']"
1594-135914-0113_8,"['SNR: 8']"
412-126975-0017_-1,"['SNR: -1']"
3857-182317-0016_-5,"['SNR: -5']"
8095-274345-0005_-2,"['SNR: -2']"
5390-30102-0031_-14,"['SNR: -14']"
374-180298-0029_-3,"['SNR: -3']"
5339-14133-0032_9,"['SNR: 9']"
4297-13006-0003_-11,"['SNR: -11']"
6078-54007-0006_-6,"['SNR: -6']"
5789-70653-0034_10,"['SNR: 10']"
6385-220959-0005_7,"['SNR: 7']"
4788-94904-0014_1,"['SNR: 1']"
374-180298-0041_-4,"['SNR: -4']"
196-122150-0039_-10,"['SNR: -10']"
1069-133699-0013_1,"['SNR: 1']"
831-130746-0017_2,"['SNR: 2']"
5688-41232-0029_1,"['SNR: 1']"
6848-252323-0001_2,"['SNR: 2']"
3807-4955-0004_-8,"['SNR: -8']"
7113-86041-0078_9,"['SNR: 9']"
1447-17506-0018_10,"['SNR: 10']"
3983-5371-0041_-14,"['SNR: -14']"
3983-5331-0052_-8,"['SNR: -8']"
8465-246943-0028_10,"['SNR: 10']"
909-131044-0005_-5,"['SNR: -5']"
4137-11701-0006_-6,"['SNR: -6']"
103-1240-0050_-5,"['SNR: -5']"
2989-138035-0025_-1,"['SNR: -1']"
4297-13006-0031_4,"['SNR: 4']"
298-126791-0039_-11,"['SNR: -11']"
2518-154825-0032_-15,"['SNR: -15']"
6147-34607-0028_-11,"['SNR: -11']"
1502-122619-0093_6,"['SNR: 6']"
6181-216552-0096_4,"['SNR: 4']"
481-123720-0043_-1,"['SNR: -1']"
6836-76549-0017_3,"['SNR: 3']"
311-124404-0045_-7,"['SNR: -7']"
3607-29116-0003_-8,"['SNR: -8']"
5322-7679-0012_2,"['SNR: 2']"
1624-142933-0043_-2,"['SNR: -2']"
125-121342-0026_1,"['SNR: 1']"
3983-5371-0051_-4,"['SNR: -4']"
2518-154826-0003_10,"['SNR: 10']"
3982-182255-0005_-10,"['SNR: -10']"
8468-295198-0020_4,"['SNR: 4']"
4680-16041-0020_-2,"['SNR: -2']"
196-122150-0005_1,"['SNR: 1']"
2843-152918-0010_-8,"['SNR: -8']"
8630-305212-0028_9,"['SNR: 9']"
5463-39174-0008_0,"['SNR: 0']"
2836-5354-0036_0,"['SNR: 0']"
1594-135914-0038_-1,"['SNR: -1']"
5789-70653-0018_-15,"['SNR: -15']"
3486-166424-0048_6,"['SNR: 6']"
2893-139310-0042_-9,"['SNR: -9']"
4137-11702-0021_-6,"['SNR: -6']"
8226-274371-0021_7,"['SNR: 7']"
1970-10594-0021_2,"['SNR: 2']"
89-219-0013_0,"['SNR: 0']"
8226-274371-0025_9,"['SNR: 9']"
5808-48608-0015_-1,"['SNR: -1']"
1553-140048-0006_-1,"['SNR: -1']"
6000-86686-0014_10,"['SNR: 10']"
7078-271888-0113_-12,"['SNR: -12']"
7511-102419-0038_2,"['SNR: 2']"
3664-178366-0008_-3,"['SNR: -3']"
441-128988-0035_-12,"['SNR: -12']"
4214-7146-0060_-2,"['SNR: -2']"
1098-133695-0007_2,"['SNR: 2']"
405-130894-0021_6,"['SNR: 6']"
5049-25947-0116_7,"['SNR: 7']"
696-93314-0016_7,"['SNR: 7']"
5867-48852-0017_-11,"['SNR: -11']"
4088-158077-0094_2,"['SNR: 2']"
8580-287363-0008_-15,"['SNR: -15']"
4813-248638-0013_-12,"['SNR: -12']"
3259-158083-0040_-14,"['SNR: -14']"
3486-166424-0063_-15,"['SNR: -15']"
7178-34644-0068_2,"['SNR: 2']"
3240-131231-0008_3,"['SNR: 3']"
2911-7601-0006_-3,"['SNR: -3']"
8312-279790-0044_-11,"['SNR: -11']"
3235-28433-0022_10,"['SNR: 10']"
8770-295462-0028_-12,"['SNR: -12']"
8419-293469-0019_2,"['SNR: 2']"
5049-25947-0006_-8,"['SNR: -8']"
8238-274553-0049_6,"['SNR: 6']"
6454-93938-0005_-14,"['SNR: -14']"
2182-150130-0039_0,"['SNR: 0']"
7402-59171-0030_-2,"['SNR: -2']"
5322-7678-0030_-10,"['SNR: -10']"
7402-90848-0052_-5,"['SNR: -5']"
1867-148436-0003_-15,"['SNR: -15']"
2989-138035-0055_-13,"['SNR: -13']"
226-131533-0002_9,"['SNR: 9']"
426-122822-0024_0,"['SNR: 0']"
1841-179183-0020_-6,"['SNR: -6']"
3240-131231-0070_4,"['SNR: 4']"
7113-86041-0033_-5,"['SNR: -5']"
3879-174923-0041_-9,"['SNR: -9']"
332-128985-0041_8,"['SNR: 8']"
1098-133695-0043_-1,"['SNR: -1']"
5750-35690-0010_-12,"['SNR: -12']"
1098-133695-0049_-1,"['SNR: -1']"
831-130739-0062_-6,"['SNR: -6']"
669-129061-0015_-13,"['SNR: -13']"
3664-11714-0003_9,"['SNR: 9']"
4340-15220-0001_-8,"['SNR: -8']"
405-130894-0038_-7,"['SNR: -7']"
4788-294466-0001_10,"['SNR: 10']"
6181-216552-0053_6,"['SNR: 6']"
7367-86737-0051_10,"['SNR: 10']"
5456-58161-0026_-10,"['SNR: -10']"
5688-15787-0021_7,"['SNR: 7']"
7302-86815-0001_4,"['SNR: 4']"
1246-135815-0021_-1,"['SNR: -1']"
7794-295947-0004_5,"['SNR: 5']"
3235-11599-0014_-2,"['SNR: -2']"
8838-298546-0014_7,"['SNR: 7']"
8797-294123-0043_5,"['SNR: 5']"
2836-5355-0040_9,"['SNR: 9']"
4051-11218-0031_8,"['SNR: 8']"
1363-139304-0008_-15,"['SNR: -15']"
7635-105661-0024_2,"['SNR: 2']"
8630-305212-0012_4,"['SNR: 4']"
7402-59171-0023_6,"['SNR: 6']"
426-122819-0026_-9,"['SNR: -9']"
4859-26870-0018_-12,"['SNR: -12']"
3857-182315-0008_-4,"['SNR: -4']"
1040-133433-0068_-4,"['SNR: -4']"
1455-134435-0019_-12,"['SNR: -12']"
163-122947-0090_2,"['SNR: 2']"
2989-138035-0005_3,"['SNR: 3']"
4441-76263-0002_1,"['SNR: 1']"
1963-147036-0000_-3,"['SNR: -3']"
8051-119902-0035_10,"['SNR: 10']"
1594-135914-0127_-11,"['SNR: -11']"
5688-41232-0001_-14,"['SNR: -14']"
4853-27671-0029_-4,"['SNR: -4']"
8123-275209-0020_-12,"['SNR: -12']"
8630-305212-0007_-3,"['SNR: -3']"
8108-274318-0001_4,"['SNR: 4']"
1898-145702-0017_8,"['SNR: 8']"
5789-57158-0023_-2,"['SNR: -2']"
1081-125237-0072_0,"['SNR: 0']"
3723-171115-0015_5,"['SNR: 5']"
3374-298032-0023_-9,"['SNR: -9']"
2136-5143-0027_-10,"['SNR: -10']"
4853-27671-0010_2,"['SNR: 2']"
7800-283493-0029_2,"['SNR: 2']"
2182-150130-0001_-6,"['SNR: -6']"
8465-246947-0009_3,"['SNR: 3']"
441-128988-0013_-4,"['SNR: -4']"
8747-293952-0079_-2,"['SNR: -2']"
5322-7679-0014_-1,"['SNR: -1']"
412-126975-0077_-9,"['SNR: -9']"
6454-107462-0032_10,"['SNR: 10']"
7635-105409-0045_5,"['SNR: 5']"
7447-91187-0035_-8,"['SNR: -8']"
1355-39947-0045_5,"['SNR: 5']"
7178-34644-0039_8,"['SNR: 8']"
587-41619-0020_1,"['SNR: 1']"
3374-298032-0003_3,"['SNR: 3']"
7780-274562-0028_-14,"['SNR: -14']"
150-126112-0006_-8,"['SNR: -8']"
4640-19187-0036_2,"['SNR: 2']"
163-121908-0012_-3,"['SNR: -3']"
6019-3185-0076_-9,"['SNR: -9']"
3830-12530-0036_0,"['SNR: 0']"
4406-16882-0036_-11,"['SNR: -11']"
19-198-0005_4,"['SNR: 4']"
1069-133699-0030_-8,"['SNR: -8']"
7800-283493-0026_-9,"['SNR: -9']"
5688-41232-0052_-3,"['SNR: -3']"
5393-19219-0006_-14,"['SNR: -14']"
6454-93938-0000_2,"['SNR: 2']"
7148-82991-0017_-2,"['SNR: -2']"
1069-133699-0035_-6,"['SNR: -6']"
8465-246943-0009_2,"['SNR: 2']"
3214-167602-0035_-10,"['SNR: -10']"
3723-171631-0056_-15,"['SNR: -15']"
3830-12531-0021_3,"['SNR: 3']"
8123-275209-0002_-15,"['SNR: -15']"
7511-102420-0012_-14,"['SNR: -14']"
1246-135815-0004_3,"['SNR: 3']"
302-123504-0004_-15,"['SNR: -15']"
3807-4923-0038_-12,"['SNR: -12']"
6529-62554-0047_-9,"['SNR: -9']"
3235-28433-0025_1,"['SNR: 1']"
8095-274348-0017_-2,"['SNR: -2']"
8108-274318-0010_-13,"['SNR: -13']"
2911-15045-0014_-14,"['SNR: -14']"
7517-100437-0006_-8,"['SNR: -8']"
6925-80680-0070_-14,"['SNR: -14']"
150-132655-0028_-14,"['SNR: -14']"
1594-135914-0125_-4,"['SNR: -4']"
1926-147987-0029_9,"['SNR: 9']"
1624-168623-0010_1,"['SNR: 1']"
426-122819-0028_7,"['SNR: 7']"
2002-139469-0052_6,"['SNR: 6']"
4160-11549-0001_3,"['SNR: 3']"
6529-62554-0046_2,"['SNR: 2']"
6064-56168-0013_-5,"['SNR: -5']"
6454-120342-0035_5,"['SNR: 5']"
1069-133709-0007_-3,"['SNR: -3']"
3242-67168-0000_-12,"['SNR: -12']"
3699-47246-0017_-12,"['SNR: -12']"
887-123289-0009_6,"['SNR: 6']"
2196-170379-0028_-4,"['SNR: -4']"
7302-86815-0045_-11,"['SNR: -11']"
2002-139469-0115_-10,"['SNR: -10']"
1926-147987-0005_-10,"['SNR: -10']"
8609-262281-0003_-12,"['SNR: -12']"
2436-2477-0018_-4,"['SNR: -4']"
4160-11550-0030_-2,"['SNR: -2']"
6272-70191-0024_-6,"['SNR: -6']"
1963-142393-0024_-13,"['SNR: -13']"
3723-171631-0060_0,"['SNR: 0']"
4406-16883-0028_-11,"['SNR: -11']"
5703-47198-0028_-2,"['SNR: -2']"
6454-107462-0012_-3,"['SNR: -3']"
302-123523-0037_-12,"['SNR: -12']"
6529-62556-0047_0,"['SNR: 0']"
2518-154825-0015_0,"['SNR: 0']"
7505-258964-0010_0,"['SNR: 0']"
4898-20016-0002_-15,"['SNR: -15']"
5514-19193-0004_-15,"['SNR: -15']"
3486-166424-0072_5,"['SNR: 5']"
8095-274346-0033_-11,"['SNR: -11']"
2182-150130-0016_-15,"['SNR: -15']"
7302-86814-0038_-9,"['SNR: -9']"
7059-77900-0026_-8,"['SNR: -8']"
4340-15220-0092_10,"['SNR: 10']"
8975-270782-0005_-13,"['SNR: -13']"
4014-186183-0026_-11,"['SNR: -11']"
3607-135982-0009_-5,"['SNR: -5']"
2092-145706-0051_3,"['SNR: 3']"
4195-186238-0015_8,"['SNR: 8']"
302-123504-0018_10,"['SNR: 10']"
5678-43301-0013_-1,"['SNR: -1']"
4018-107312-0002_-5,"['SNR: -5']"
4088-158077-0073_-3,"['SNR: -3']"
7178-34644-0072_5,"['SNR: 5']"
8747-293952-0092_-9,"['SNR: -9']"
1624-142933-0022_-15,"['SNR: -15']"
8465-246942-0006_1,"['SNR: 1']"
8063-274112-0020_3,"['SNR: 3']"
226-131532-0033_-7,"['SNR: -7']"
5778-12761-0036_9,"['SNR: 9']"
3664-11714-0010_3,"['SNR: 3']"
8063-274116-0003_-10,"['SNR: -10']"
302-123523-0016_-1,"['SNR: -1']"
2092-145706-0040_2,"['SNR: 2']"
1624-168623-0006_-5,"['SNR: -5']"
5688-41232-0002_7,"['SNR: 7']"
2910-131096-0077_10,"['SNR: 10']"
211-122425-0046_3,"['SNR: 3']"
7635-105661-0038_-2,"['SNR: -2']"
4481-17498-0005_-3,"['SNR: -3']"
5703-47198-0035_6,"['SNR: 6']"
6836-61803-0001_0,"['SNR: 0']"
5022-29405-0024_-7,"['SNR: -7']"
3947-13260-0024_-15,"['SNR: -15']"
8324-286681-0013_-9,"['SNR: -9']"
460-172359-0098_-13,"['SNR: -13']"
125-121342-0032_-11,"['SNR: -11']"
4160-11549-0002_3,"['SNR: 3']"
4680-16026-0016_8,"['SNR: 8']"
5463-39173-0011_-12,"['SNR: -12']"
32-21634-0015_-12,"['SNR: -12']"
460-172359-0092_3,"['SNR: 3']"
1553-140047-0011_-6,"['SNR: -6']"
1116-137572-0044_0,"['SNR: 0']"
250-142286-0007_10,"['SNR: 10']"
2764-36616-0023_-3,"['SNR: -3']"
730-359-0041_-4,"['SNR: -4']"
6078-54013-0075_-11,"['SNR: -11']"
4481-17499-0047_6,"['SNR: 6']"
8975-270782-0101_-1,"['SNR: -1']"
5652-19215-0029_0,"['SNR: 0']"
1992-141719-0043_-4,"['SNR: -4']"
8770-295462-0001_-8,"['SNR: -8']"
1970-28415-0031_-7,"['SNR: -7']"
6272-70191-0004_9,"['SNR: 9']"
6078-54013-0007_-9,"['SNR: -9']"
1898-145724-0035_7,"['SNR: 7']"
4362-15663-0099_-9,"['SNR: -9']"
8419-286667-0021_-6,"['SNR: -6']"
4680-16041-0032_3,"['SNR: 3']"
4680-16041-0041_-5,"['SNR: -5']"
3857-180923-0003_2,"['SNR: 2']"
4680-16041-0033_4,"['SNR: 4']"
1898-145702-0019_5,"['SNR: 5']"
4830-25904-0029_-12,"['SNR: -12']"
307-127540-0030_-4,"['SNR: -4']"
5789-57158-0012_-13,"['SNR: -13']"
211-122442-0037_3,"['SNR: 3']"
6078-54013-0041_-13,"['SNR: -13']"
7800-283493-0011_-6,"['SNR: -6']"
6454-107462-0004_-11,"['SNR: -11']"
481-123720-0000_-4,"['SNR: -4']"
2764-36619-0024_-4,"['SNR: -4']"
8051-118101-0031_3,"['SNR: 3']"
5778-12761-0029_-6,"['SNR: -6']"
4680-16042-0032_2,"['SNR: 2']"
8226-274371-0039_2,"['SNR: 2']"
233-134440-0004_-8,"['SNR: -8']"
4898-28461-0016_4,"['SNR: 4']"
7780-274562-0077_-1,"['SNR: -1']"
4406-16883-0001_-6,"['SNR: -6']"
60-121082-0041_-7,"['SNR: -7']"
6531-61334-0092_-15,"['SNR: -15']"
6848-252323-0023_-7,"['SNR: -7']"
2136-5147-0009_10,"['SNR: 10']"
7859-102519-0035_-12,"['SNR: -12']"
83-11691-0021_-5,"['SNR: -5']"
5652-39938-0054_6,"['SNR: 6']"
2911-15084-0009_-5,"['SNR: -5']"
3168-173565-0002_-9,"['SNR: -9']"
1447-130551-0025_9,"['SNR: 9']"
7113-86041-0073_3,"['SNR: 3']"
7859-102521-0012_-13,"['SNR: -13']"
3947-13260-0030_9,"['SNR: 9']"
587-41611-0017_-11,"['SNR: -11']"
39-121915-0021_-12,"['SNR: -12']"
2952-408-0008_10,"['SNR: 10']"
5022-29411-0047_-7,"['SNR: -7']"
3112-9555-0012_-12,"['SNR: -12']"
3436-172171-0057_0,"['SNR: 0']"
1963-147036-0012_4,"['SNR: 4']"
5514-19192-0015_-7,"['SNR: -7']"
196-122159-0010_7,"['SNR: 7']"
1334-135589-0104_7,"['SNR: 7']"
4297-13009-0019_-11,"['SNR: -11']"
6563-285357-0033_-1,"['SNR: -1']"
6437-66172-0024_-1,"['SNR: -1']"
5688-41232-0026_9,"['SNR: 9']"
2989-138028-0059_0,"['SNR: 0']"
3374-298032-0038_-11,"['SNR: -11']"
4195-17507-0015_-10,"['SNR: -10']"
4088-158077-0039_4,"['SNR: 4']"
4788-94904-0035_-13,"['SNR: -13']"
248-130652-0029_0,"['SNR: 0']"
7148-7763-0028_-10,"['SNR: -10']"
125-121124-0032_-3,"['SNR: -3']"
198-126831-0045_-12,"['SNR: -12']"
27-124992-0055_2,"['SNR: 2']"
3486-166446-0017_-4,"['SNR: -4']"
89-218-0041_2,"['SNR: 2']"
7302-86814-0041_-13,"['SNR: -13']"
3374-298032-0017_3,"['SNR: 3']"
1926-147979-0026_-2,"['SNR: -2']"
2836-5354-0030_-5,"['SNR: -5']"
445-123857-0010_-4,"['SNR: -4']"
5808-48608-0059_4,"['SNR: 4']"
6476-57446-0067_0,"['SNR: 0']"
1263-139804-0003_10,"['SNR: 10']"
89-218-0043_-11,"['SNR: -11']"
7859-102521-0013_2,"['SNR: 2']"
39-121914-0004_7,"['SNR: 7']"
250-142276-0040_-7,"['SNR: -7']"
1116-132847-0032_-1,"['SNR: -1']"
7059-77897-0000_4,"['SNR: 4']"
3240-131231-0069_2,"['SNR: 2']"
6019-3185-0054_-4,"['SNR: -4']"
3235-28452-0005_1,"['SNR: 1']"
7859-102519-0021_10,"['SNR: 10']"
8468-294887-0027_0,"['SNR: 0']"
328-129766-0039_7,"['SNR: 7']"
4680-16041-0010_-5,"['SNR: -5']"
1447-130550-0012_9,"['SNR: 9']"
7278-91083-0031_-6,"['SNR: -6']"
6476-57446-0039_-11,"['SNR: -11']"
27-124992-0063_9,"['SNR: 9']"
6415-100596-0012_-7,"['SNR: -7']"
40-222-0064_1,"['SNR: 1']"
2518-154826-0013_-7,"['SNR: -7']"
8098-278252-0032_-8,"['SNR: -8']"
5652-39938-0022_9,"['SNR: 9']"
3240-131231-0041_-12,"['SNR: -12']"
7278-91083-0014_-12,"['SNR: -12']"
1235-135883-0023_-6,"['SNR: -6']"
3830-12530-0010_-15,"['SNR: -15']"
2952-408-0021_0,"['SNR: 0']"
8747-293952-0006_-5,"['SNR: -5']"
3723-171115-0052_-14,"['SNR: -14']"
8975-270782-0009_-7,"['SNR: -7']"
2691-156750-0021_-6,"['SNR: -6']"
4813-248641-0020_-3,"['SNR: -3']"
19-198-0002_3,"['SNR: 3']"
909-131044-0020_2,"['SNR: 2']"
6531-61334-0030_10,"['SNR: 10']"
4481-17498-0039_1,"['SNR: 1']"
5163-39921-0028_10,"['SNR: 10']"
5750-100289-0028_4,"['SNR: 4']"
302-123516-0006_-11,"['SNR: -11']"
3214-167606-0016_2,"['SNR: 2']"
1723-141149-0007_-6,"['SNR: -6']"
8975-270782-0067_7,"['SNR: 7']"
2952-410-0000_1,"['SNR: 1']"
1737-148989-0025_-7,"['SNR: -7']"
5778-54535-0017_-13,"['SNR: -13']"
8468-286673-0033_4,"['SNR: 4']"
3240-131231-0068_-13,"['SNR: -13']"
2436-2481-0012_1,"['SNR: 1']"
7800-283478-0014_-13,"['SNR: -13']"
1578-6379-0029_1,"['SNR: 1']"
26-495-0048_-9,"['SNR: -9']"
8238-283452-0025_-5,"['SNR: -5']"
2514-149482-0017_7,"['SNR: 7']"
201-127786-0060_-5,"['SNR: -5']"
3857-182315-0014_-4,"['SNR: -4']"
2893-139310-0005_-8,"['SNR: -8']"
6209-34600-0023_6,"['SNR: 6']"
3486-166446-0032_-9,"['SNR: -9']"
7517-100437-0024_-11,"['SNR: -11']"
911-130578-0014_-13,"['SNR: -13']"
6437-66173-0029_-2,"['SNR: -2']"
1088-134315-0010_-11,"['SNR: -11']"
3168-173565-0046_-9,"['SNR: -9']"
1263-141777-0029_-7,"['SNR: -7']"
7859-102519-0007_2,"['SNR: 2']"
6531-61334-0052_3,"['SNR: 3']"
7178-34644-0074_9,"['SNR: 9']"
887-123290-0006_-7,"['SNR: -7']"
911-128684-0075_1,"['SNR: 1']"
6272-70168-0012_2,"['SNR: 2']"
5561-41616-0002_0,"['SNR: 0']"
5390-24512-0044_9,"['SNR: 9']"
3486-166424-0007_-13,"['SNR: -13']"
311-124404-0054_-5,"['SNR: -5']"
730-358-0063_-9,"['SNR: -9']"
5789-57158-0008_-4,"['SNR: -4']"
4018-107312-0006_10,"['SNR: 10']"
1737-142396-0014_-1,"['SNR: -1']"
39-121916-0021_-8,"['SNR: -8']"
4397-15668-0029_9,"['SNR: 9']"
2817-142380-0017_5,"['SNR: 5']"
3699-175950-0020_10,"['SNR: 10']"
7794-295947-0013_3,"['SNR: 3']"
7078-271888-0008_10,"['SNR: 10']"
6818-76332-0013_-14,"['SNR: -14']"
26-495-0002_-1,"['SNR: -1']"
118-47824-0014_7,"['SNR: 7']"
4441-76250-0027_-14,"['SNR: -14']"
446-123501-0024_-9,"['SNR: -9']"
3374-298025-0002_-6,"['SNR: -6']"
8468-286673-0029_8,"['SNR: 8']"
3879-174923-0060_-8,"['SNR: -8']"
6385-34669-0018_0,"['SNR: 0']"
8580-287363-0034_8,"['SNR: 8']"
1081-125237-0012_-15,"['SNR: -15']"
3699-47246-0000_-4,"['SNR: -4']"
8238-283452-0019_1,"['SNR: 1']"
4680-16026-0020_-1,"['SNR: -1']"
8770-295462-0027_-1,"['SNR: -1']"
27-124992-0011_-2,"['SNR: -2']"
911-128684-0013_1,"['SNR: 1']"
3235-28452-0012_2,"['SNR: 2']"
87-121553-0006_-10,"['SNR: -10']"
1447-130550-0020_-7,"['SNR: -7']"
426-122822-0005_4,"['SNR: 4']"
7447-91186-0011_2,"['SNR: 2']"
2893-139322-0016_-9,"['SNR: -9']"
3440-171009-0053_-6,"['SNR: -6']"
4051-11217-0029_-4,"['SNR: -4']"
3526-176651-0015_-1,"['SNR: -1']"
2196-170151-0030_-2,"['SNR: -2']"
4441-76250-0038_-7,"['SNR: -7']"
163-121908-0002_-1,"['SNR: -1']"
1723-141149-0044_-12,"['SNR: -12']"
